,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0.0,0.045132866998316326,0.028925010640453178,0.020983576898389988,0.043737399087185526,0.030900853589117486,0.0688571915685163,0.028551678534833078,0.02221446043771086,0.03227522474161447,0.030261944480243982,0.032816306273972785,0.020371516740353094,0.02076040407760006,0.030763994654921686,0.019654372532125455,0.02072580776822958,0.026171034553597542,0.045956129898711624,0.028787096343098038,0.043029416715082626,0.04362907049381765,0.012447063663400192,0.05827016673444881,0.04184040280057965,0.0199147718711547,0.030696353688898555,0.023283011162962823,0.02934572661975171,0.022218898429692442,0.0217935949142592,0.029248101436491227,0.0264365516504696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03758840275296134,0.0,0.033656280213491103,0.015995101713578774,0.04065374730007249,0.03149802535349769,0.03566745343451671,0.022285234227460465,0.020453156503719327,0.02225511886918315,0.026514250984196026,0.03388213680837105,0.02107926259799251,0.020708139080185976,0.027912295657917342,0.022154103550325537,0.019558129115309155,0.02694100032391879,0.06970865417231796,0.036034818631499044,0.0588514968302935,0.037960344625503774,0.013778900110649429,0.038980512208225,0.09534150902549762,0.02028507659112787,0.0215168309632613,0.02272218162224498,0.031345088219931386,0.021569943230641705,0.022241308782946195,0.02404888209441848,0.026812614404744323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.025532504891182393,0.03567180308417765,0.0,0.014199714515573347,0.03927517519491634,0.030589660564310756,0.026014905689621257,0.019921343757717463,0.021784879089842665,0.018494549241002887,0.025490475062302093,0.049886476348504544,0.031009530995815927,0.025209224411292988,0.028556974615364786,0.060637886972428216,0.02203145437088976,0.03858639623285376,0.056437694818148275,0.049659373465638756,0.04045463636939277,0.03253201514094049,0.018117917100696754,0.026604686258299086,0.03644894181785494,0.02847469374702524,0.01807182813920652,0.024376511886271452,0.044810350501233304,0.025387722030104715,0.0314215399235439,0.02098657355040218,0.03332256021344475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.03347249059648731,0.030636176597019296,0.02566068373367485,0.0,0.04841280313656453,0.02986211453889821,0.03493301066568131,0.06958437286638425,0.026885029081785864,0.045143291671270486,0.03960388973028983,0.03213896524454884,0.019723703048376416,0.021847454734228153,0.03822109683180167,0.01784822811986033,0.023794268443244528,0.026127499684965708,0.03581366002354913,0.023906693183780962,0.03136320115416832,0.045425490046017265,0.010790938992249624,0.030869058223651095,0.029343674515381828,0.0199228163733368,0.04782867967698817,0.024933459724451282,0.02665837055600849,0.024324214196359967,0.02157140418144779,0.03614964700237764,0.027203613425150007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.02797711569739373,0.031224077728327002,0.02846087316992547,0.019413404662199606,0.0,0.050294089896158,0.027542083157618864,0.02910750502374485,0.03242844155768036,0.024314879609134237,0.052366661834174766,0.034516933913143734,0.020741747085759252,0.028477795507914235,0.050669727340141274,0.019802987903749868,0.027593676081228192,0.02969834985888171,0.03826007212116223,0.025168161340276444,0.030677027868394033,0.061483079233807386,0.01077747924272142,0.0261981105063134,0.0297882132149065,0.02163916953272422,0.023828206687676448,0.04397089212093926,0.026895002448728333,0.02997409579259417,0.022900071508711605,0.037779824263701196,0.03603024409016824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.028734771348703482,0.03516896992395954,0.03222493357818211,0.017408017669119504,0.07311462177235538,0.0,0.02793651224214734,0.02538002187050701,0.027548564149827478,0.022663334507225474,0.037186071694227496,0.03631583777419567,0.021825975008988217,0.028857618365753155,0.03923728053119874,0.022134773134302586,0.025331420895944683,0.03133240365233813,0.04403453416689713,0.02822240206771802,0.033605140993041585,0.054112276963552225,0.011598905198161712,0.02719727157201277,0.033446006364582094,0.022521049359858086,0.02209366848506368,0.0403284733856057,0.028662322639736997,0.028750036701354648,0.0238611189952648,0.031102460416975463,0.03806320457119908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.06752506622382295,0.04199783151780367,0.028901346230339055,0.021475496951634313,0.04222430531428466,0.02946121335845048,0.0,0.028687643203897134,0.022294863709806358,0.03240116018136185,0.029772144462196625,0.033442922498336,0.02084300817477752,0.020692031049499286,0.030607573084423887,0.019723945903901224,0.020921589183965892,0.02642744471782068,0.044732774222422035,0.028838077962693148,0.0432621299117276,0.04076851289382271,0.012834679160770607,0.06906652504122093,0.03998000685125781,0.02027012364653366,0.03106340363883186,0.02279696521420457,0.030262265033585974,0.022306027625223435,0.022271383775977743,0.027894747820338885,0.026252791435067268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.03284993908868611,0.03078641909843597,0.02596579694879842,0.05018872158882773,0.052354970485751495,0.03140202435062353,0.03365751754642234,0.0,0.028340044988150265,0.0415012849904604,0.044488097286699946,0.03246534764635072,0.019860271175733232,0.02262506599507012,0.04115829379214773,0.018064834100968912,0.024649510952119997,0.026597620259705246,0.036109353595445766,0.024029236572278675,0.031228400016571685,0.04927325029837775,0.01076436738512333,0.030109240466651914,0.029429678454250208,0.020174433854329474,0.042689982938898516,0.02633990719857463,0.026644745514208566,0.025175252876256923,0.021768311058800154,0.041153170163565726,0.02815490931171443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.024676873386882632,0.02728058982300294,0.027415086534391956,0.018722177861287888,0.05631582570033131,0.0329091043138234,0.025254773163738788,0.027362260643444228,0.0,0.021976662601809256,0.04426726864883819,0.03753735225108993,0.02234367243324969,0.03257321773230604,0.07309323435248566,0.019506258967582145,0.04759051367803761,0.03266380115049326,0.03441772603788924,0.02379686183996423,0.028374001205078485,0.039650922911476275,0.010723511679046147,0.0240277403164164,0.02648999746854526,0.02417650994191462,0.021752365867496952,0.03540606417312053,0.02755675953320234,0.041027904212286935,0.025298055269674338,0.027712599960630656,0.03810030634046276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03847193417773784,0.031852513977056705,0.024974603411100058,0.033733349154051,0.04531029441856424,0.029051013324218982,0.03938397923670901,0.042996525920573965,0.023582080800303922,0.0,0.034479014825879034,0.030291285225925075,0.018650997359242926,0.02022152040573249,0.033402950239300455,0.017247744749632702,0.02124562352187446,0.024508037319578752,0.03609656625450485,0.023661281219306367,0.03197488337173332,0.04551761217216553,0.010542230245620494,0.03343901186884455,0.03024485163756377,0.01865015407235066,0.10880408303474583,0.023187823624881237,0.025697815074567067,0.022149528824344848,0.0202548160232573,0.034977434901781485,0.025398439606851026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
